latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-7.4211,-46.4416,314.2,2.6,1.6,2024-01-15,1325,Terra,MODIS,65,61.03,295.8,29.4,D,0
-5.0715,-43.7621,307.7,3.9,1.8,2024-01-15,1325,Terra,MODIS,43,61.03,287.1,24.4,D,0
-5.7313,-44.9525,312.2,3.2,1.7,2024-01-15,1325,Terra,MODIS,56,61.03,292.7,28.2,D,0
-6.3627,-45.6879,321.4,2.9,1.6,2024-01-15,1325,Terra,MODIS,77,61.03,300,58.3,D,0
-9.7865,-52.0815,315.7,1.1,1.1,2024-01-15,1326,Terra,MODIS,43,61.03,299.7,8.8,D,0
-9.9199,-52.4448,316.4,1.1,1,2024-01-15,1326,Terra,MODIS,57,61.03,296.4,10.8,D,0
-10.2484,-52.2065,313,1.1,1.1,2024-01-15,1326,Terra,MODIS,32,61.03,297.7,6.5,D,0
-10.2529,-52.4262,312.7,1.1,1,2024-01-15,1326,Terra,MODIS,42,61.03,298.2,8.1,D,0
-7.7976,-44.0383,312.9,4.1,1.9,2024-01-15,1326,Terra,MODIS,48,61.03,293.2,49.1,D,0
-7.7992,-46.8378,315.2,2.5,1.5,2024-01-15,1326,Terra,MODIS,67,61.03,295.5,27.9,D,0
-9.7851,-52.0915,313.6,1.1,1.1,2024-01-15,1326,Terra,MODIS,44,61.03,297.7,6.7,D,0
-12.412,-54.2315,318.2,1,1,2024-01-15,1327,Terra,MODIS,44,61.03,301.4,8.6,D,0
-13.6974,-53.6055,317.8,1.1,1,2024-01-15,1327,Terra,MODIS,26,61.03,299.6,10.2,D,0
-13.8149,-52.3533,313.3,1.2,1.1,2024-01-15,1327,Terra,MODIS,43,61.03,296,8.7,D,0
-13.7829,-52.5894,315.1,1.2,1.1,2024-01-15,1327,Terra,MODIS,41,61.03,296.1,8.9,D,0
-13.0054,-52.8932,315.5,1.1,1,2024-01-15,1327,Terra,MODIS,56,61.03,298.9,9,D,0
-12.386,-55.1104,317.2,1,1,2024-01-15,1327,Terra,MODIS,40,61.03,300.3,8.1,D,0
-12.2662,-54.9786,316.2,1,1,2024-01-15,1327,Terra,MODIS,36,61.03,298.8,7.8,D,0
-12.1038,-55.7094,327.4,1,1,2024-01-15,1327,Terra,MODIS,71,61.03,299.7,16.9,D,0
-12.0962,-55.6987,333.4,1,1,2024-01-15,1327,Terra,MODIS,85,61.03,299.4,25.9,D,0
-12.0948,-55.708,351.1,1,1,2024-01-15,1327,Terra,MODIS,96,61.03,301.2,58.3,D,0
-11.8803,-57.052,315.5,1.2,1.1,2024-01-15,1327,Terra,MODIS,35,61.03,298.1,8.2,D,0
-12.6332,-51.5795,314.1,1.3,1.1,2024-01-15,1327,Terra,MODIS,53,61.03,296.8,11.8,D,0
-11.8559,-56.9889,314.6,1.2,1.1,2024-01-15,1327,Terra,MODIS,36,61.03,297.6,7.4,D,0
-11.9539,-56.0928,319.1,1.1,1,2024-01-15,1327,Terra,MODIS,30,61.03,301.7,9.2,D,0
-12.2437,-52.6661,323.7,1.1,1.1,2024-01-15,1327,Terra,MODIS,77,61.03,298.7,19,D,2
-12.2424,-52.6762,325.1,1.1,1.1,2024-01-15,1327,Terra,MODIS,79,61.03,298.2,21.2,D,2
-12.2344,-52.6648,338.6,1.1,1.1,2024-01-15,1327,Terra,MODIS,89,61.03,299.6,40.7,D,2
-12.233,-52.6748,343.5,1.1,1.1,2024-01-15,1327,Terra,MODIS,92,61.03,298.8,50.5,D,2
-12.3341,-51.7535,318.4,1.2,1.1,2024-01-15,1327,Terra,MODIS,44,61.03,299.3,13.6,D,0
-11.9075,-54.0842,319.8,1,1,2024-01-15,1327,Terra,MODIS,22,61.03,301.9,10.1,D,0
-12.0969,-52.0008,314.6,1.2,1.1,2024-01-15,1327,Terra,MODIS,28,61.03,297,10.9,D,0
-11.7846,-54.2356,314.3,1,1,2024-01-15,1327,Terra,MODIS,45,61.03,299.4,6.6,D,2
-11.7833,-54.2446,314.1,1,1,2024-01-15,1327,Terra,MODIS,55,61.03,299.7,6.5,D,2
-11.9411,-52.5378,314.6,1.1,1.1,2024-01-15,1327,Terra,MODIS,55,61.03,299.3,8.6,D,0
-11.5417,-55.0219,314.9,1,1,2024-01-15,1327,Terra,MODIS,55,61.03,299.9,7.3,D,0
-12.8199,-44.9862,307.3,4.1,1.9,2024-01-15,1327,Terra,MODIS,20,61.03,287.7,19.5,D,0
-11.6457,-54.046,322.9,1,1,2024-01-15,1327,Terra,MODIS,32,61.03,304.1,13.3,D,0
-11.1747,-56.9028,316.7,1.2,1.1,2024-01-15,1327,Terra,MODIS,42,61.03,298.2,8.7,D,0
-11.664,-52.8013,310.7,1.1,1,2024-01-15,1327,Terra,MODIS,56,61.03,296.5,6.4,D,0
-11.4653,-54.0815,316.7,1,1,2024-01-15,1327,Terra,MODIS,39,61.03,301.3,8.1,D,0
-11.0469,-56.8492,312.7,1.2,1.1,2024-01-15,1327,Terra,MODIS,48,61.03,296,6.6,D,0
-11.156,-55.3203,318.7,1,1,2024-01-15,1327,Terra,MODIS,40,61.03,300.9,9.5,D,0
-11.1546,-55.3294,318.7,1,1,2024-01-15,1327,Terra,MODIS,44,61.03,300.6,10.2,D,0
-11.4246,-52.4188,314.9,1.1,1.1,2024-01-15,1327,Terra,MODIS,48,61.03,299.8,9.5,D,0
-11.2587,-52.4716,317.6,1.1,1.1,2024-01-15,1327,Terra,MODIS,48,61.03,301.4,11,D,0
-10.797,-54.0523,314.9,1,1,2024-01-15,1327,Terra,MODIS,40,61.03,299.6,6.5,D,0
-10.3157,-54.7635,315.5,1,1,2024-01-15,1327,Terra,MODIS,35,61.03,299.5,7.3,D,0
-10.6659,-52.0249,314.2,1.2,1.1,2024-01-15,1327,Terra,MODIS,56,61.03,297.9,9.1,D,0
-10.541,-52.5443,310.6,1.1,1,2024-01-15,1327,Terra,MODIS,54,61.03,294.9,6.4,D,0
-11.4154,-44.511,327.8,4.3,1.9,2024-01-15,1327,Terra,MODIS,83,61.03,291,171.4,D,0
-11.4113,-44.5492,312.4,4.3,1.9,2024-01-15,1327,Terra,MODIS,61,61.03,290.5,48.5,D,0
-11.4118,-44.5034,325.1,4.3,1.9,2024-01-15,1327,Terra,MODIS,81,61.03,291.3,146.5,D,0
-11.4075,-44.5415,319.8,4.3,1.9,2024-01-15,1327,Terra,MODIS,76,61.03,290.9,100.5,D,0
-13.751,-52.6816,316.1,1.2,1.1,2024-01-15,1327,Terra,MODIS,34,61.03,296.6,8.1,D,0
-12.9982,-57.1119,314.5,1.1,1.1,2024-01-15,1327,Terra,MODIS,58,61.03,296.6,6.5,D,0
-13.561,-52.9363,318.5,1.1,1.1,2024-01-15,1327,Terra,MODIS,17,61.03,299.2,9.4,D,0
-12.8496,-57.1285,317.1,1.1,1.1,2024-01-15,1327,Terra,MODIS,23,61.03,299.6,8.9,D,0
-13.3604,-53.5813,314.9,1.1,1,2024-01-15,1327,Terra,MODIS,40,61.03,297.7,7.8,D,0
-12.8757,-56.8316,316.9,1.1,1,2024-01-15,1327,Terra,MODIS,32,61.03,299.6,8.9,D,0
-13.3399,-53.4613,317.9,1.1,1,2024-01-15,1327,Terra,MODIS,24,61.03,299.9,9.6,D,0
-13.3939,-52.9988,319.2,1.1,1,2024-01-15,1327,Terra,MODIS,51,61.03,299.5,11.3,D,0
-13.3072,-53.5639,316.1,1.1,1,2024-01-15,1327,Terra,MODIS,56,61.03,299,9.3,D,0
-13.3059,-53.5735,319.3,1.1,1,2024-01-15,1327,Terra,MODIS,71,61.03,300.5,13,D,0
-13.2767,-53.718,311.9,1,1,2024-01-15,1327,Terra,MODIS,12,61.03,292.6,6.1,D,0
-13.3215,-53.3344,319.5,1.1,1,2024-01-15,1327,Terra,MODIS,57,61.03,300.5,11.3,D,0
-13.2869,-53.4477,315.4,1.1,1,2024-01-15,1327,Terra,MODIS,24,61.03,299.1,7.5,D,0
-13.3055,-53.0416,319.5,1.1,1,2024-01-15,1327,Terra,MODIS,44,61.03,300.6,9.8,D,0
-13.2454,-53.3435,317.4,1.1,1,2024-01-15,1327,Terra,MODIS,24,61.03,299.9,10.2,D,0
-12.5743,-57.7193,316,1.2,1.1,2024-01-15,1327,Terra,MODIS,61,61.03,295.1,9.8,D,0
-12.5726,-57.7304,317.4,1.2,1.1,2024-01-15,1327,Terra,MODIS,67,61.03,295.4,11.5,D,0
-12.9144,-55.2173,320.1,1,1,2024-01-15,1327,Terra,MODIS,28,61.03,303.2,8.7,D,0
-13.0629,-53.995,313,1,1,2024-01-15,1327,Terra,MODIS,46,61.03,296.3,6.8,D,0
-12.8113,-55.662,317.1,1,1,2024-01-15,1327,Terra,MODIS,42,61.03,300.9,8.1,D,0
-12.8579,-55.2213,316.2,1,1,2024-01-15,1327,Terra,MODIS,47,61.03,300.7,7.3,D,0
-13.1499,-52.8335,317,1.1,1.1,2024-01-15,1327,Terra,MODIS,68,61.03,299.9,11.3,D,0
-13.0503,-53.3658,319.4,1.1,1,2024-01-15,1327,Terra,MODIS,34,61.03,301.7,9.4,D,0
-13.1128,-52.5709,316.5,1.1,1.1,2024-01-15,1327,Terra,MODIS,39,61.03,296.7,10.2,D,0
-12.9861,-53.4252,312.8,1.1,1,2024-01-15,1327,Terra,MODIS,59,61.03,295.9,6.1,D,0
-12.749,-55.0876,317.7,1,1,2024-01-15,1327,Terra,MODIS,38,61.03,301.5,7.7,D,0
-12.7184,-55.1108,315.6,1,1,2024-01-15,1327,Terra,MODIS,62,61.03,299.8,7.4,D,0
-12.5915,-55.9635,315.4,1,1,2024-01-15,1327,Terra,MODIS,34,61.03,299.5,7,D,0
-13.0742,-52.4636,315,1.2,1.1,2024-01-15,1327,Terra,MODIS,28,61.03,298,8.8,D,0
-14.8191,-53.6819,319.3,1.1,1,2024-01-15,1328,Terra,MODIS,42,61.03,301,9.7,D,0
-13.8668,-54.104,317.6,1,1,2024-01-15,1328,Terra,MODIS,36,61.03,300.2,7.7,D,0
-16.1541,-56.3842,308,1,1,2024-01-15,1328,Terra,MODIS,25,61.03,281.6,5.7,D,0
-15.4666,-53.3073,310.2,1.1,1.1,2024-01-15,1328,Terra,MODIS,43,61.03,290.8,4,D,0
-15.3425,-53.077,316.1,1.1,1.1,2024-01-15,1328,Terra,MODIS,66,61.03,294.7,9.5,D,0
-15.1784,-53.6778,319.3,1.1,1,2024-01-15,1328,Terra,MODIS,28,61.03,300.1,10.4,D,0
-23.6863,-54.7763,316,1.2,1.1,2024-01-15,1330,Terra,MODIS,52,61.03,296.1,8.2,D,0
-21.6538,-56.3346,317.8,1,1,2024-01-15,1330,Terra,MODIS,63,61.03,297.1,7.4,D,0
-21.6524,-56.3442,329.7,1,1,2024-01-15,1330,Terra,MODIS,82,61.03,297.1,20.1,D,0
-22.404,-56.2378,315.1,1,1,2024-01-15,1330,Terra,MODIS,43,61.03,294.7,7.7,D,0
-23.8675,-54.9798,310.3,1.1,1.1,2024-01-15,1330,Terra,MODIS,28,61.03,290.1,7.6,D,0
-27.7768,-52.4094,308.4,1.8,1.3,2024-01-15,1331,Terra,MODIS,49,61.03,292.7,9.5,D,0
-29.2267,-51.3405,310.6,2.2,1.4,2024-01-15,1332,Terra,MODIS,54,61.03,295.4,18.6,D,2
-14.5586,-40.0423,315.6,3.4,1.7,2024-01-15,1613,Aqua,MODIS,61,61.03,293.9,44.5,D,0
-14.7593,-40.3266,319.7,3.6,1.8,2024-01-15,1613,Aqua,MODIS,74,61.03,297.1,75.6,D,0
-14.7558,-40.2949,320.2,3.6,1.8,2024-01-15,1613,Aqua,MODIS,74,61.03,297.2,76.1,D,0
-17.2178,-39.2326,314,3.2,1.7,2024-01-15,1613,Aqua,MODIS,0,61.03,295.9,28.8,D,0
-17.2202,-39.2368,315,3.2,1.7,2024-01-15,1613,Aqua,MODIS,47,61.03,296.2,33.1,D,0
-11.3466,-38.5621,320.4,2.3,1.5,2024-01-15,1614,Aqua,MODIS,20,61.03,299.1,32.7,D,0
-12.499,-38.3883,314.5,2.3,1.5,2024-01-15,1614,Aqua,MODIS,57,61.03,294.8,22.3,D,0
-11.7556,-39.0445,322.4,2.6,1.5,2024-01-15,1614,Aqua,MODIS,32,61.03,298.6,34.3,D,0
-13.7193,-39.0203,319.6,2.7,1.6,2024-01-15,1614,Aqua,MODIS,26,61.03,296.3,41.9,D,0
-10.2846,-42.4431,310.7,4.5,2,2024-01-15,1615,Aqua,MODIS,27,61.03,289.2,25.5,D,0
-8.8462,-35.8948,329,1.3,1.1,2024-01-15,1615,Aqua,MODIS,79,61.03,295.9,33.6,D,0
-9.1906,-40.2703,318.1,2.9,1.6,2024-01-15,1615,Aqua,MODIS,0,61.03,296.9,43.5,D,0
-9.186,-40.2488,315.4,2.9,1.6,2024-01-15,1615,Aqua,MODIS,12,61.03,294.7,23.9,D,0
-8.4709,-35.5384,327,1.3,1.1,2024-01-15,1615,Aqua,MODIS,77,61.03,300,26.5,D,0
-8.4724,-35.5497,356.1,1.3,1.1,2024-01-15,1615,Aqua,MODIS,98,61.03,301.8,98.8,D,2
-8.4851,-37.0083,328,1.6,1.2,2024-01-15,1615,Aqua,MODIS,77,61.03,301.2,34.5,D,0
-7.8732,-34.9892,321.8,1.2,1.1,2024-01-15,1615,Aqua,MODIS,68,61.03,299.3,15.4,D,0
-7.7925,-35.9511,326.9,1.3,1.1,2024-01-15,1615,Aqua,MODIS,75,61.03,306,17.3,D,0
-8.2346,-40.0182,329.7,2.7,1.6,2024-01-15,1615,Aqua,MODIS,72,61.03,294.7,89.7,D,0
-8.2303,-40.0233,324.8,2.7,1.6,2024-01-15,1615,Aqua,MODIS,71,61.03,294.4,63.4,D,0
-7.5885,-35.4412,340.9,1.2,1.1,2024-01-15,1615,Aqua,MODIS,89,61.03,299.9,51.5,D,0
-7.955,-38.6437,320.1,2.1,1.4,2024-01-15,1615,Aqua,MODIS,64,61.03,299.4,26.7,D,0
-7.953,-38.6509,325.5,2.1,1.4,2024-01-15,1615,Aqua,MODIS,78,61.03,299.7,43.8,D,0
-7.5444,-37.5167,324.4,1.7,1.3,2024-01-15,1615,Aqua,MODIS,75,61.03,300.5,33.7,D,0
