latitude,longitude,confidence
-5.1969,-47.2531,80.0
-5.1957,-47.2442,72.0
-5.1985,-38.0473,36.0
-5.1915,-39.7143,81.0
-5.1892,-37.8512,89.5
-5.191,-37.8413,100.0
-5.1766,-43.2836,32.0
-5.1839,-37.8358,69.0
-5.1683,-50.5984,50.0
-5.1678,-45.0934,62.0
-5.1708,-39.0205,76.0
-5.1715,-36.9155,100.0
-5.1628,-43.061,68.0
-5.1602,-37.9446,100.0
-5.136,-47.5391,71.0
-5.1358,-44.5036,21.0
-5.1383,-37.657,77.0
-5.1345,-47.4961,82.0
-5.129,-43.9657,45.0
-5.1301,-43.3873,63.0
-5.1294,-43.3848,57.0
-5.133166666666667,-43.2301,59.666666666666664
-5.1304,-41.5366,37.0
-5.1238,-45.1787,64.0
-5.1236,-37.6816,63.0
-5.1087,-45.5453,72.0
-5.1069,-45.5389,97.0
-5.1061499999999995,-45.53015,60.5
-5.1084,-43.0388,65.0
-5.1068,-36.1726,0.0
-5.0981,-40.5984,82.0
-5.0963,-40.5863,94.0
-5.0983,-36.1902,0.0
-5.0932,-47.7001,70.0
-5.0858,-38.3358,65.0
-5.0876,-35.8004,10.0
-5.0773,-49.9051,66.0
-5.085,-41.6763,45.0
-5.0839,-40.8214,39.0
-5.0715,-47.5653,80.0
-5.0715,-43.7621,43.0
-5.0657,-43.1414,66.0
-5.0671,-41.7066,63.0
-5.068,-40.8276,77.0
-5.0654,-38.2752,80.0
-5.057,-43.6627,26.0
-5.0612,-43.147,38.0
-5.058,-43.1304,58.0
-5.0578,-40.8352,74.0
-5.0591,-40.8263,96.0
-5.0606,-38.5448,71.0
-5.0574,-37.4249,56.0
-5.0497,-42.6513,58.0
-5.0496,-40.2395,52.0
-5.0365,-43.8299,78.0
-5.0353,-43.821,91.0
-5.0419,-43.151,98.0
-5.0414,-37.4191,67.0
-5.0264,-43.8222,70.0
-5.0329,-43.1523,61.0
-5.0302,-40.4815,51.0
-5.0248,-43.4531,73.0
-5.0185,-43.3739,47.0
-5.0176,-40.8508,76.0
-5.0083,-48.5175,64.0
-5.013,-38.6608,90.0
-5.00835,-37.47945,86.0
-5.007,-37.4714,87.0
-4.9964,-44.3011,46.0
-4.9979,-43.9614,34.0
-4.9951,-41.5007,77.0
-5.0006,-41.4944,90.0
-4.9966,-39.4753,69.0
-4.9961,-37.6967,71.0
-4.9934,-44.7636,42.0
-4.9926,-42.5544,46.0
-4.9938,-41.4911,76.0
-4.9907,-37.7039,44.0
-4.9901,-37.6826,62.0
-4.9828,-37.552425,62.5
-4.9579,-43.7773,28.0
-4.9575,-43.7425,32.0
-4.9527,-47.8089,83.0
-4.9514,-47.8,77.0
-4.937033333333333,-45.2895,73.0
-4.9353,-43.6774,55.0
-4.9407499999999995,-42.893299999999996,37.5
-4.944,-40.7315,63.0
-4.9357,-37.4371,74.0
-4.9031,-42.1157,75.0
-4.9007000000000005,-40.648799999999994,63.5
-4.8866,-49.5165,80.0
-4.8877,-41.7197,68.0
-4.8893,-41.3182,79.0
-4.8866,-41.310249999999996,57.5
-4.8837,-45.2374,36.0
-4.875,-44.9743,38.0
-4.879,-43.9448,51.0
-4.885,-43.2122,28.0
-4.8771,-41.3077,59.0
-4.8735,-44.9636,77.0
-4.8699,-42.9761,68.0
-4.8691,-38.6659,35.0
-4.859,-44.1903,73.0
-4.8577,-44.1813,32.0
-4.8572,-43.9351,80.0
-4.8588,-43.1754,72.0
-4.8646,-42.9732,42.0
-4.8505,-47.7237,50.0
-4.8512,-43.7264,38.0
-4.8467,-42.0843,78.0
-4.8449,-43.2433,70.0
-4.8435,-38.1491,24.0
-4.8288,-37.9086,53.0
-4.8235,-47.8547,44.0
-4.8196,-47.4614,84.0
-4.817,-45.3284,18.0
-4.8247,-44.0606,61.0
-4.8246,-38.7237,62.0
-4.8119,-49.0897,63.0
-4.8115,-47.8456,75.0
-4.8105,-47.8447,85.0
-4.8141,-43.2142,35.0
-4.8073,-42.1955,24.0
-4.8122,-42.0746,47.0
-4.8134,-37.3928,70.0
-4.8016,-47.846,68.0
-4.7968,-42.1464,77.0
-4.7991,-42.0691,50.0
-4.7964,-40.4226,21.0
-4.7745,-46.4262,56.0
-4.7688,-43.377300000000005,70.0
-4.7699,-40.47645,99.0
-4.76795,-40.46995,68.0
-4.7693,-39.3962,63.0
-4.7642,-42.4383,47.0
-4.7648,-40.8517,72.0
-4.7563,-38.9129,57.0
-4.7351,-55.7966,75.0
-4.7436,-47.0725,65.0
-4.7387,-43.802,57.0
-4.7374,-43.7928,44.0
-4.7356,-42.9852,42.0
-4.7439,-39.7315,34.0
-4.7414,-38.7596,28.0
-4.7399,-38.7498,67.0
-4.7339,-42.9742,53.0
-4.7335,-40.4603,71.0
-4.73085,-38.4897,94.0
-4.7196,-49.7389,60.0
-4.7181,-47.9726,81.0
-4.71605,-47.963800000000006,45.0
-4.718,-46.7226,52.0
-4.7153,-42.6691,76.0
-4.7209,-40.4169,72.0
-4.7093,-49.7403,83.0
-4.7088,-47.97935,73.5
-4.70725,-47.9695,72.5
-4.7103,-46.2571,27.0
-4.7126,-39.4817,70.0
-4.696149999999999,-49.211,56.0
-4.7045,-47.9637,60.0
-4.7,-45.1852,52.0
-4.7017,-41.9652,82.0
-4.6999,-41.9528,75.0
-4.6956,-38.0562,43.0
-4.6894,-56.2206,64.0
-4.6889,-45.4863,84.0
-4.6882,-45.0062,65.0
-4.6933,-44.9191,51.0
-4.684,-40.3696,66.0
-4.6812,-39.2041,24.0
-4.6804,-38.058,62.0
-4.6828,-37.7152,65.0
-4.6711,-49.207166666666666,54.0
-4.6706,-40.4034,64.0
-4.6646,-50.3777,64.0
-4.6631,-50.3672,72.0
-4.655,-47.6036,17.0
-4.6635,-42.0752,57.0
-4.6552,-38.83,83.0
-4.6562,-37.9779,54.0
-4.6565,-37.6791,75.0
-4.6536,-38.8198,90.0
-4.6549,-37.6896,99.0
-4.6351,-43.2953,53.0
-4.6403,-43.1563,35.0
-4.6427,-39.0158,50.0
-4.6288,-48.1476,52.0
-4.6344,-39.477,68.0
-4.6219,-44.2455,46.0
-4.6199,-44.2316,53.0
-4.6231,-43.2971,88.0
-4.619800000000001,-43.279333333333334,56.333333333333336
-4.6106,-56.1833,66.0
-4.5954,-59.5028,63.0
-4.5992,-46.8879,45.0
-4.5944,-59.5081,61.0
-4.5922,-43.8147,71.0
-4.5862,-38.4669,81.0
-4.5786,-43.3627,68.0
-4.5765,-43.1123,45.0
-4.5827,-42.7443,30.0
-4.5775,-40.3029,53.0
-4.5769,-37.8233,51.0
-4.5681,-50.4202,37.0
-4.5725,-47.2033,89.0
-4.5659,-42.5261,80.0
-4.5672,-38.1122,82.0
-4.5597,-48.0976,43.0
-4.5601,-46.9101,38.0
-4.5645,-38.3545,79.0
-4.5605,-38.2495,75.0
-4.5466,-48.0612,51.0
-4.54845,-48.05085,55.75
-4.55,-48.040000000000006,48.5
-4.5463,-40.7721,59.0
-4.5511,-38.2396,81.0
-4.5385,-56.2005,61.0
-4.541433333333334,-48.04933333333333,48.666666666666664
-4.5389,-48.0423,46.0
-4.538,-48.0343,63.0
-4.5377,-44.1557,61.0
-4.5352,-44.1381,84.0
-4.5367,-42.9845,100.0
-4.5418,-42.9516,39.0
-4.543,-40.7642,50.0
-4.5346,-50.3105,56.0
-4.533899999999999,-49.1482,69.5
-4.5254,-44.1575,75.0
-4.5266,-43.2113,55.0
-4.5308,-42.9815,69.0
-4.5263,-38.1243,67.0
-4.5164,-59.5624,60.0
-4.5187,-47.7674,51.0
-4.517,-47.7627,52.0
-4.5158,-47.5324,74.0
-4.5229,-44.1398,69.0
-4.5184,-42.9103,0.0
-4.5161,-42.9016,62.0
-4.521,-40.2804,35.0
-4.5076,-59.5637,27.0
-4.509600000000001,-47.7579,50.5
-4.5122,-47.7523,100.0
-4.5109,-47.7435,100.0
-4.5064,-44.4193,34.0
-4.5096,-44.2779,69.0
-4.5113,-41.3477,53.0
-4.5053,-38.9119,31.0
-4.502,-47.7453,100.0
-4.5019,-47.741600000000005,53.333333333333336
-4.4981,-42.9476,62.0
-4.4929,-46.6838,67.0
-4.490333333333333,-44.3392,48.0
-4.4895,-44.3308,63.0
-4.489,-40.2549,64.0
-4.4927,-38.8831,68.0
-4.4914,-38.8742,60.0
-4.4898,-38.6528,82.0
-4.4862,-37.9409,61.0
-4.4875,-37.9316,52.0
-4.4789,-46.9158,65.0
-4.48175,-44.33115,58.0
-4.483499999999999,-44.3234,47.5
-4.4657,-40.6104,61.0
-4.4589,-38.8878,59.0
-4.4473,-44.0765,87.0
-4.4459,-44.0674,100.0
-4.4532,-43.4291,38.0
-4.443,-47.2785,80.0
-4.439133333333333,-46.2909,76.0
-4.44085,-46.2805,64.5
-4.4383,-46.2699,69.0
-4.4417,-44.8004,96.0
-4.4404,-44.7915,100.0
-4.4391,-40.7092,62.0
-4.439,-38.8013,49.0
-4.4376,-37.93885,47.0
-4.4295,-59.9582,45.0
-4.4309,-48.5609,69.0
-4.4266,-46.7409,71.0
-4.427,-45.8152,47.0
-4.4332,-37.9249,88.0
-4.42,-43.8265,88.0
-4.424,-42.5195,62.0
-4.4112,-55.0079,0.0
-4.4094,-47.5471,79.0
-4.4128,-40.5066,73.0
-4.4127,-38.0075,68.0
-4.4114,-37.9985,63.0
-4.4029,-48.2229,58.0
-4.3982,-46.1917,36.0
-4.3961,-41.7669,74.0
-4.4038,-38.0088,100.0
-4.4024,-37.9998,96.0
-4.3939,-55.7599,73.0
-4.3925,-46.73,33.0
-4.3858,-43.2842,41.0
-4.389,-42.2894,65.0
-4.3874,-42.2785,71.0
-4.3931,-38.0078,93.0
-4.3918,-37.9989,93.0
-4.3752,-50.2521,69.0
-4.3776,-46.3818,83.0
-4.3809,-43.2733,91.0
-4.377,-39.8857,75.0
-4.3733,-50.2392,51.0
-4.3677,-48.0905,75.0
-4.366,-48.0801,68.0
-4.3708,-47.0957,86.0
-4.3692,-43.2666,66.0
-4.3668,-43.2619,34.0
-4.3644,-38.8792,85.0
-4.343,-40.803,64.0
-4.3449,-40.58,71.0
-4.3324,-48.5763,62.0
-4.3284,-47.2424,49.0
-4.3264,-43.6366,37.0
-4.3332,-39.1403,65.0
-4.323,-43.9863,45.0
-4.3173,-43.9647,71.0
-4.3188,-39.3094,89.0
-4.3081,-71.0831,46.0
-4.3124,-38.7858,100.0
-4.3035,-47.4611,68.0
-4.3044,-43.8232,93.0
-4.3024,-43.7813,35.0
-4.2992,-42.5178,55.0
-4.2971,-38.0155,64.0
-4.2959,-38.0066,100.0
-4.2918,-50.1204,72.0
-4.2914,-48.4168,57.0
-4.2851,-48.2854,47.0
-4.2868,-48.28,26.0
-4.29,-38.5217,14.0
-4.287,-38.0079,88.0
-4.2751,-48.2687,55.0
-4.2835,-48.072,20.0
-4.2802,-48.0576,58.5
-4.2823,-47.2668,78.0
-4.2789,-47.2616,66.0
-4.2805,-47.2547,67.0
-4.2809,-43.7009,68.0
-4.2795,-43.6915,42.0
-4.2683333333333335,-47.7183,73.66666666666667
-4.2605,-47.715900000000005,79.0
-4.262033333333334,-47.711099999999995,59.333333333333336
-4.258,-47.7015,36.0
-4.2637,-46.559,30.0
-4.2475,-55.8714,51.0
-4.2542,-43.1979,44.0
-4.2529,-43.1889,66.0
-4.2523,-43.1383,71.0
-4.2503,-43.1243,72.0
-4.2356,-69.9364,0.0
-4.2379,-69.9343,25.0
-4.23745,-55.8471,38.5
-4.2375,-42.51,56.0
-4.2312,-49.1757,58.0
-4.2332,-45.5294,31.0
-4.2296,-45.4292,90.0
-4.2284,-45.4203,87.0
-4.234,-45.0369,69.0
-4.2213,-49.1424,31.0
-4.2185,-47.872,76.0
-4.2191,-47.8065,81.0
-4.2234,-47.4263,58.0
-4.222,-45.531,82.0
-4.2177,-44.5906,80.0
-4.2172,-40.6487,83.0
-4.2159,-40.6397,74.0
-4.2178,-39.5317,73.0
-4.2086,-48.947,51.0
-4.2073,-48.9378,91.0
-4.2148,-47.8709,65.0
-4.2094,-43.7266,50.0
-4.2073,-43.7239,25.0
-4.2068,-42.4155,43.0
-4.2089,-42.4097,88.0
-4.2074,-42.3992,74.0
-4.2013,-43.7239,71.0
-4.2018,-42.8291,92.0
-4.2004,-42.8193,92.0
-4.1883,-55.6501,55.0
-4.187,-55.6406,76.0
-4.1931,-46.4016,66.0
-4.1902,-46.381,65.0
-4.1872,-43.8363,90.0
-4.1904,-43.6262,82.0
-4.1756,-54.7892,68.0
-4.1826,-48.6232,76.0
-4.1807,-48.0608,67.0
-4.1808499999999995,-48.0518,62.5
-4.1815,-43.6275,87.0
-4.1697,-48.7612,78.0
-4.168,-48.7492,63.0
-4.1597,-47.4352,42.0
-4.1536,-47.2191,32.0
-4.1481,-46.2765,76.0
-4.1468,-46.2674,83.0
-4.1542,-38.4161,43.0
-4.13835,-53.9409,66.0
-4.1437,-46.1773,42.0
-4.1444,-45.1042,33.0
-4.1416,-39.5401,52.0
-4.1283,-50.1059,82.0
-4.1261,-50.0908,100.0
-4.133,-46.1404,21.0
-4.127,-46.1305,35.0
-4.1268,-43.6962,64.0
-4.1307,-43.249300000000005,36.5
-4.128,-43.2397,44.0
-4.1295,-41.44755,24.0
-4.1196,-54.9825,88.0
-4.1183,-54.9732,75.0
-4.1175,-49.2541,51.0
-4.1211,-43.69045,56.0
-4.119175,-43.682575,43.75
-4.1154,-43.6701,39.0
-4.123,-43.2499,67.0
-4.1224,-43.2401,77.0
-4.118,-42.5102,38.0
-4.1249,-39.7015,57.0
-4.1061,-55.4673,82.0
-4.1056,-49.2557,79.0
-4.1091,-49.2452,77.0
-4.1102,-43.8781,69.0
-4.1081,-39.1537,59.0
-4.102399999999999,-55.366249999999994,59.5
-4.1033,-49.2392,27.0
-4.0993,-48.0263,48.0
-4.0952,-39.8181,52.0
-4.091966666666667,-63.14246666666667,50.666666666666664
-4.0859,-55.07,56.0
-4.0864,-46.7841,61.0
-4.0859,-43.9381,77.0
-4.0947,-43.9279,72.0
-4.0919,-43.9207,76.0
-4.0928,-43.9138,63.0
-4.0871,-42.1665,67.0
-4.0929,-39.8117,44.0
-4.0881,-39.5175,56.0
-4.0862,-38.655,65.0
-4.0773,-55.3867,85.0
-4.0762,-50.1927,45.0
-4.0775,-48.085,35.0
-4.0794,-48.0732,59.0
-4.077,-46.6211,65.0
-4.0803,-44.8507,43.0
-4.0798,-44.1173,76.0
-4.0766,-43.8724,71.0
-4.0774,-39.5309,34.0
-4.0664,-48.9646,49.0
-4.0747,-46.6041,65.0
-4.0702,-44.1076,75.0
-4.0748,-43.8595,34.0
-4.0664,-42.8972,66.0
-4.0735,-42.8915,99.0
-4.0674,-42.8788,58.0
-4.0654,-41.0326,34.0
-4.0641,-56.1341,53.0
-4.0562,-53.9053,79.0
-4.0593,-47.6118,39.0
-4.0581,-44.1092,56.0
-4.0649,-44.0843,95.0
-4.0609,-44.0331,36.0
-4.0645,-42.8997,64.0
-4.0646,-42.8927,100.0
-4.0519,-54.7712,73.0
-4.05045,-53.89705,77.0
-4.0509,-50.3869,40.0
-4.0456,-48.1139,68.0
-4.0511,-39.0499,67.0
-4.0447,-53.8888,68.0
-4.0423,-43.3587,60.0
-4.0351,-42.3273,63.0
-4.0381,-39.5351,49.0
-4.0327,-56.2664,63.0
-4.028,-47.9793,57.0
-4.0293,-47.3567,47.0
-4.0286,-46.5396,71.0
-4.0283,-46.4366,62.0
-4.0256,-46.4321,31.0
-4.0323,-44.0696,51.0
-4.0308,-44.0595,86.0
-4.0335,-42.3153,77.0
-4.0268,-39.3015,80.0
-4.0166,-53.7147,95.0
-4.0238,-53.5105,71.0
-4.01985,-47.980999999999995,83.5
-4.0165,-47.9706,71.0
-4.0155,-46.958,72.0
-4.0205,-46.5454,98.0
-4.0191,-46.5359,90.0
-4.021,-46.5259,53.0
-4.0248,-42.3009,41.0
-4.0233,-38.8253,55.0
-4.0076,-54.791,26.0
-4.0058,-54.7791,25.0
-4.0085,-54.7234,84.0
-4.0072,-54.7143,81.0
-4.0142,-46.9484,50.0
-4.0063,-44.2063,80.0
-4.0088,-44.1992,79.0
-4.0105,-40.7345,85.0
-3.9969,-49.0679,82.0
-3.9955,-49.0586,89.0
-4.0,-48.4247,42.0
-3.9987,-48.0966,53.0
-3.9968,-46.5683,31.0
-3.9966,-46.560050000000004,82.5
-3.99855,-44.198800000000006,64.0
-4.0043,-44.1927,78.0
-3.9982,-38.7017,77.0
-3.9877,-50.8536,70.0
-3.9862,-50.8435,73.0
-3.9864,-48.8865,69.0
-3.98725,-48.0904,93.5
-3.9881,-48.0018,64.0
-3.9862,-47.9885,80.0
-3.9876,-43.7276,95.0
-3.9863,-43.7185,74.0
-3.98745,-42.202,52.0
-3.9880500000000003,-38.320949999999996,78.0
-3.99,-38.30965,97.5
-3.9803,-55.7026,57.0
-3.977,-55.6597,57.0
-3.9838,-55.6541,48.0
-3.9811,-46.7543,51.0
-3.9806,-45.609899999999996,86.0
-3.9785,-45.5987,90.0
-3.9785,-45.592,79.0
-3.9821,-43.7099,60.0
-3.98015,-43.7018,62.0
-3.9765,-42.1954,80.0
-3.9761,-40.3459,68.0
-3.9808000000000003,-38.31655,93.0
-3.980475,-38.308775,97.25
-3.9799499999999997,-38.3003,94.0
-3.9708,-59.3622,73.0
-3.9695,-59.3534,64.0
-3.9685,-49.0086,53.0
-3.9696,-45.6096,63.0
-3.9684,-45.6008,92.0
-3.9668,-44.0804,42.0
-3.9741,-42.0688,76.0
-3.9742,-40.7602,60.0
-3.9747,-38.3164,55.0
-3.964,-56.0072,66.0
-3.9554,-54.4172,63.0
-3.9588,-54.0244,50.0
-3.9594,-53.5604,69.0
-3.9646,-48.1039,58.0
-3.9631,-48.093,77.0
-3.9608,-47.9514,72.0
-3.9591,-44.0797,80.0
-3.9602500000000003,-44.07275,88.0
-3.9584,-38.8101,38.0
-3.9511,-54.5154,59.0
-3.9498,-54.5064,79.0
-3.9533,-54.0201,54.0
-3.9505,-50.7777,35.0
-3.9457,-50.7717,39.0
-3.9531,-50.2002,69.0
-3.953,-47.9623,82.0
-3.9516,-47.9528,97.0
-3.952,-47.2684,48.0
-3.9429,-54.8326,46.0
-3.9415,-54.8229,58.0
-3.9355,-47.060900000000004,80.0
-3.9361,-43.998,73.0
-3.9355,-41.7498,97.0
-3.9369,-41.7394,74.0
-3.9378,-41.0745,62.0
-3.9388,-38.6492,63.0
-3.9301,-59.332,74.0
-3.9288,-59.3231,79.0
-3.9328,-54.3502,32.0
-3.9309,-53.9161,69.0
-3.927,-48.1125,80.0
-3.9257,-48.1037,77.0
-3.9274,-47.0772,85.0
-3.9341,-47.0528,79.0
-3.9284,-46.3147,63.0
-3.927,-46.305,86.0
-3.9288,-43.9939,62.0
-3.9264,-43.1942,83.0
-3.934,-41.7602,75.0
-3.9226,-55.3463,49.0
-3.9154,-54.0766,52.0
-3.9167,-53.9284,27.0
-3.9232,-46.5252,63.0
-3.9216,-43.2028,68.0
-3.9244,-43.1803,79.0
-3.9204,-42.9057,95.0
-3.9188,-42.8946,52.0
-3.9191,-38.9682,64.0
-3.9175,-38.9572,71.0
-3.914,-54.0761,71.0
-3.9148,-47.9473,39.0
-3.914,-47.7856,82.0
-3.9123,-47.7727,74.0
-3.9129,-47.7355,46.0
-3.9072,-45.3454,68.0
-3.9102,-38.4101,61.0
-3.9089,-38.401,57.0
-3.8965,-47.6715,48.0
-3.897,-46.8966,78.0
-3.9045,-46.8905,72.0
-3.9031,-41.0017,41.0
-3.8944,-55.8454,83.0
-3.8921,-52.2862,100.0
-3.8853,-52.1766,66.0
-3.8937,-48.9518,100.0
-3.8923,-48.942,93.0
-3.886,-39.4773,85.0
-3.883,-55.6429,68.0
-3.8833,-54.8099,68.0
-3.8793,-54.781,64.0
-3.8844,-52.2966,70.0
-3.8831,-52.2876,96.0
-3.8843,-39.4658,85.0
-3.870233333333333,-51.2723,75.66666666666667
-3.8742,-47.5589,55.0
-3.8729,-47.55,67.0
-3.8671,-46.5173,65.0
-3.8681,-40.6612,75.0
-3.8638,-51.261,13.0
-3.85905,-47.811099999999996,34.0
-3.8609,-45.734,21.0
-3.8574,-43.374,72.0
-3.8582,-40.7774,64.0
-3.8525,-54.2732,65.0
-3.8479,-46.6046,61.0
-3.8522,-45.7283,36.0
-3.8545,-40.6186,31.0
-3.8518,-40.3791,85.0
-3.8495,-40.1677,77.0
-3.8426,-54.7876,82.0
-3.8413,-54.7785,85.0
-3.8408,-48.9737,75.0
-3.8383,-48.9574,62.0
-3.8424,-48.1196,41.0
-3.8365,-46.5881,83.0
-3.8352,-46.5793,78.0
-3.8374,-41.5935,25.0
-3.8413,-39.5955,58.0
-3.8397,-39.5842,50.0
-3.8398,-38.7806,48.0
-3.8362,-38.755,62.0
-3.8284,-61.3585,48.0
-3.8269,-49.05,100.0
-3.8256,-49.0409,100.0
-3.8309,-45.3569,41.0
-3.8294,-45.3463,66.0
-3.8268,-43.3012,50.0
-3.8315,-41.2851,60.0
-3.8302,-41.2762,57.0
-3.8292,-40.831,65.0
-3.8279,-40.822,88.0
-3.8186,-45.5274,72.0
-3.8199,-42.905,37.0
-3.814,-54.5879,75.0
-3.8075,-54.0512,40.0
-3.8109,-48.6361,61.0
-3.8079,-48.6309,63.0
-3.8062,-47.0992,53.0
-3.8116,-45.5215,64.0
-3.7959,-54.6194,61.0
-3.8036,-52.0549,80.0
-3.8048,-51.2187,51.0
-3.7985,-48.8991,82.0
-3.798,-48.8912,39.0
-3.7935,-54.5971,79.0
-3.7923,-54.5923,79.0
-3.7888,-49.158,61.0
-3.7874,-49.1488,85.0
-3.7864,-48.9163,81.0
-3.7861,-47.7715,69.0
-3.78545,-47.1075,64.5
-3.787,-47.1035,49.0
-3.7888,-42.9077,33.0
-3.7784,-65.0742,63.0
-3.7844,-53.9924,21.0
-3.7829,-48.9115,86.0
-3.7812,-47.9657,78.0
-3.7797,-47.9549,56.0
-3.7828,-47.6338,40.0
-3.7844,-47.1241,84.0
-3.7758,-40.9863,74.0
-3.7778,-40.4059,80.0
-3.7804,-39.4215,39.0
-3.7652,-51.5733,51.0
-3.7675,-49.4015,39.0
-3.7736,-48.9554,84.0
-3.7701000000000002,-40.980900000000005,60.5
-3.7697,-40.7994,67.0
-3.7724,-39.4061,63.0
-3.7731,-38.8679,64.0
-3.7712,-38.8551,79.0
-3.7595,-63.3355,49.0
-3.7633,-54.6154,77.0
-3.7637,-48.8955,71.0
-3.7554,-42.4511,56.0
-3.759,-42.2498,63.0
-3.7553,-38.4814,88.0
-3.7509,-61.2446,53.0
-3.75,-59.2201,64.0
-3.7509,-47.1369,97.0
-3.7533,-43.7783,48.0
-3.7546,-43.7694,62.0
-3.752,-42.2579,64.0
-3.7507,-42.249,92.0
-3.7507,-42.1675,70.0
-3.7538,-38.481,46.0
-3.7447,-62.0997,18.0
-3.7362,-51.1919,48.0
-3.74,-50.7023,75.0
-3.7438,-43.2524,55.0
-3.7251,-59.1538,53.0
-3.7276,-51.1887,69.0
-3.7329,-51.1687,74.0
-3.7307,-50.7106,59.0
-3.729,-47.2323,66.0
-3.7329,-43.7378,38.0
-3.7309,-42.8221,55.0
-3.7245,-51.1654,57.0
-3.7161,-47.1028,0.0
-3.7226,-42.7808,73.0
-3.721,-42.7691,73.0
-3.7205,-40.7155,76.0
-3.715,-54.2526,58.0
-3.7067,-51.8345,33.0
-3.7117,-50.9166,55.0
-3.7066,-49.9884,66.0
-3.7084,-42.8766,14.0
-3.7053,-42.7323,49.0
-3.7121,-42.2023,31.0
-3.7025,-59.1914,46.0
-3.7015,-54.0633,62.0
-3.7035,-49.0533,57.0
-3.6962,-43.6976,80.0
-3.6998,-40.738,44.0
-3.6984,-40.7282,73.0
-3.6895,-49.1876,92.0
-3.6928,-49.1782,77.0
-3.687,-49.1708,60.0
-3.6937,-43.7702,50.0
-3.6913,-43.6911,90.0
-3.6917999999999997,-43.68085,82.5
-3.6814,-50.6875,49.0
-3.6796,-50.4175,74.0
-3.6846,-49.1873,75.0
-3.6835,-49.011,100.0
-3.6829,-48.2042,39.0
-3.6803,-42.8003,89.0
-3.6788,-42.7895,42.0
-3.666,-52.0632,63.0
-3.6729,-45.0736,60.0
-3.6681,-42.0808,86.0
-3.6725,-38.8113,82.0
-3.6706,-38.7978,72.0
-3.6632,-52.4655,72.0
-3.657,-45.7316,31.0
-3.663,-43.5883,52.0
-3.6554,-41.6956,53.0
-3.6622,-38.8115,89.0
-3.6607,-38.8015,77.0
-3.6459,-65.0351,0.0
-3.6477,-54.7641,45.0
-3.6528,-43.5985,78.0
-3.6527,-43.5925,63.0
-3.6527,-42.7942,17.0
-3.6508,-42.7813,12.0
-3.652,-41.6733,58.0
-3.6526,-39.3562,61.0
-3.6543,-38.8438,66.0
-3.6446,-41.681,72.0
-3.6341,-54.8067,67.0
-3.6327,-54.7969,100.0
-3.6273,-53.7401,68.0
-3.6288,-49.2174,64.0
-3.6285,-49.2112,79.0
-3.6267,-49.203,57.0
-3.6267,-40.8758,90.0
-3.6235,-54.7982,89.0
-3.61655,-54.40105,60.5
-3.6233,-52.5782,46.0
-3.624,-51.2758,34.0
-3.617,-50.6451,71.0
-3.6178,-49.2127,25.0
-3.6207000000000003,-49.203450000000004,56.5
-3.6207,-43.8988,70.0
-3.6233,-42.0777,46.0
-3.6187,-40.8871,53.0
-3.6173,-40.8772,96.0
-3.6128,-54.7953,76.0
-3.6083,-52.1053,79.0
-3.6069,-52.0962,52.0
-3.6061,-49.2536,83.0
-3.6075,-49.147,72.0
-3.6078,-49.1408,68.0
-3.6087,-43.7626,46.0
-3.6051,-41.5349,74.0
-3.6064499999999997,-41.52435,74.0
-3.6143,-40.3922,60.0
-3.6001,-60.1512,18.0
-3.6011,-54.7058,47.0
-3.5991,-43.5582,85.0
-3.5978,-43.5492,78.0
-3.599,-42.8921,32.0
-3.5969,-41.5227,69.0
-3.59605,-38.86295,8.5
-3.5956,-38.8546,61.0
-3.5914714285714284,-38.85924285714286,59.42857142857143
-3.5774,-54.7939,49.0
-3.5754,-54.7799,91.0
-3.5823,-52.612,48.0
-3.5759,-52.0728,37.0
-3.5771,-49.4073,62.0
-3.5796,-47.7059,47.0
-3.5772,-47.6636,41.0
-3.5849,-43.2252,63.0
-3.58,-40.7539,51.0
-3.5782249999999998,-38.859325,58.0
-3.5725,-59.4259,76.0
-3.5711,-59.4164,83.0
-3.5717,-54.8114,73.0
-3.5737,-54.7871,65.0
-3.5717,-54.7732,58.0
-3.5714,-54.655,46.0
-3.5661,-39.8027,48.0
-3.5712,-38.9669,80.0
-3.5694,-38.9539,62.0
-3.5719,-38.9188,71.0
-3.5579,-54.7849,54.0
-3.5562,-50.5606,64.0
-3.555,-41.3678,50.0
-3.5635,-41.3527,65.0
-3.5492,-60.7202,76.0
-3.5506,-59.7713,55.0
-3.5482,-43.9576,69.0
-3.5496499999999997,-43.65335,100.0
-3.5546,-43.5138,38.0
-3.5474333333333328,-41.6328,70.33333333333333
-3.5469,-40.7233,24.0
-3.5363,-54.5292,91.0
-3.5439,-43.6702,44.0
-3.5373,-43.6582,56.0
-3.5366,-43.6515,94.0
-3.5431,-41.6308,62.0
-3.5404999999999998,-40.81,100.0
-3.5405,-39.2737,35.0
-3.5449,-39.2626,95.0
-3.5434,-39.253,80.0
-3.5256,-54.531,87.0
-3.5319,-54.4175,70.0
-3.5292,-50.9194,55.0
-3.5289,-47.657,63.0
-3.5314,-45.522,69.0
-3.5287,-41.4343,58.0
-3.5311,-40.7459,95.0
-3.5282,-39.764,51.0
-3.5226,-54.7986,63.0
-3.5226,-52.2058,53.0
-3.5218,-50.91,69.0
-3.5147,-54.8097,64.0
-3.5132000000000003,-54.68985,59.5
